,SPY:Volume,SPY:Price,NAS:Volume,NAS:Price,DAX:Volume,DAX:Price,NIK:Volume,NIK:Price,GLF:Price,GLF:Volume,OLF:Price,OLF:Volume
2015-08-07,3602320000.0,2077.570068,2008360000.0,5043.540039,60211600.0,11490.830078,142600.0,20724.560547,1094.1,614.0,43.87,382978.0
2015-08-10,3514460000.0,2104.179932,1784930000.0,5101.799805,59408600.0,11604.780273,138700.0,20808.689453,1104.2,900.0,44.96,469299.0
2015-08-11,3708880000.0,2084.070068,1912340000.0,5036.790039,0.0,11293.650391,159200.0,20720.75,1107.6,997.0,43.08,514352.0
2015-08-12,4269130000.0,2086.050049,2089460000.0,5044.390137,116904800.0,10924.610352,165200.0,20392.769531,1123.2,797.0,43.3,522843.0
2015-08-13,3221300000.0,2083.389893,1632340000.0,5033.560059,86156500.0,11014.629883,162400.0,20595.550781,1115.7,441.0,42.23,455073.0
2015-08-14,2795590000.0,2091.540039,1487630000.0,5048.240234,67147100.0,10985.139648,135200.0,20519.449219,1112.9,908.0,42.5,305078.0
2015-08-17,2867690000.0,2102.439941,1510790000.0,5091.700195,68994500.0,10940.330078,103400.0,20620.259766,1118.6,399.0,41.87,305173.0
2015-08-18,2949990000.0,2096.919922,1501540000.0,5059.350098,58733200.0,10915.919922,190700.0,20554.470703,1117.1,474.0,42.62,188755.0
2015-08-19,3512920000.0,2079.610107,1785420000.0,5019.049805,82082100.0,10682.150391,141100.0,20222.630859,1128.1,348.0,40.8,97285.0
2015-08-20,3922470000.0,2035.72998,2087000000.0,4877.490234,107419700.0,10432.19043,143500.0,20033.519531,1153.0,409.0,41.14,19143.0
2015-08-21,5018240000.0,1970.890015,2768540000.0,4706.040039,153201400.0,10124.519531,184200.0,19435.830078,1159.6,261.0,40.45,374913.0
2015-08-24,6612690000.0,1893.209961,3508840000.0,4526.25,285546900.0,9648.429688,266200.0,18540.679688,1153.4,299.0,38.24,462304.0
2015-08-25,5183560000.0,1867.609985,2612800000.0,4506.490234,206768000.0,10128.120117,325500.0,17806.699219,1138.2,217.0,39.31,371707.0
2015-08-26,5338250000.0,1940.51001,2631660000.0,4697.540039,134864000.0,9997.429688,239400.0,18376.830078,1124.6,116.0,38.6,366127.0
2015-08-27,5006390000.0,1987.660034,2368880000.0,4812.709961,105093200.0,10315.620117,186300.0,18574.439453,1122.2,8187.0,42.56,531068.0
2015-08-28,3949080000.0,1988.869995,1936540000.0,4828.319824,76364700.0,10298.530273,199000.0,19136.320312,1133.5,4062.0,45.22,662312.0
2015-08-31,3915100000.0,1972.180054,1839010000.0,4776.509766,75829800.0,10259.459961,167600.0,18890.480469,1132.0,2508.0,49.2,753385.0
2015-09-01,4371850000.0,1913.849976,2253750000.0,4636.100098,115785700.0,10015.570312,171500.0,18165.689453,1139.3,2957.0,45.41,699384.0
2015-09-02,3742620000.0,1948.859985,1929080000.0,4749.97998,89542900.0,10048.049805,192000.0,18095.400391,1133.1,3882.0,46.25,683388.0
2015-09-03,3520700000.0,1951.130005,1803320000.0,4733.5,115214700.0,10317.839844,138700.0,18182.390625,1124.0,2987.0,46.75,531745.0
2015-09-04,3167090000.0,1921.219971,1574720000.0,4683.919922,133263900.0,10038.040039,166000.0,17792.160156,1120.9,3136.0,46.05,381433.0
2015-09-08,3548650000.0,1969.410034,1765600000.0,4811.930176,96181300.0,10271.360352,150300.0,17427.080078,1120.7,11155.0,45.94,490483.0
2015-09-09,3652120000.0,1942.040039,1963750000.0,4756.529785,96941700.0,10303.120117,195600.0,18770.509766,1102.0,10430.0,44.15,406046.0
2015-09-10,3626320000.0,1952.290039,1845770000.0,4796.25,101320000.0,10210.44043,167500.0,18299.619141,1109.3,3766.0,45.92,472330.0
2015-09-11,3218590000.0,1961.050049,1686190000.0,4822.339844,0.0,10123.55957,195500.0,18264.220703,1103.3,3919.0,44.63,378161.0
2015-09-14,3000200000.0,1953.030029,1467740000.0,4805.759766,75176800.0,10131.740234,126500.0,17965.699219,1107.5,4869.0,44.0,315517.0
2015-09-15,3239860000.0,1978.089966,1587460000.0,4860.52002,137699600.0,10188.129883,142000.0,18026.480469,1102.6,4240.0,44.59,326422.0
2015-09-16,3630680000.0,1995.310059,1666380000.0,4889.240234,118501400.0,10227.209961,122200.0,18171.599609,1119.0,5061.0,47.15,403794.0
2015-09-17,4183790000.0,1990.199951,1891510000.0,4893.950195,116423000.0,10229.580078,127000.0,18432.269531,1117.1,5017.0,46.9,351640.0
2015-09-18,6021240000.0,1958.030029,3272150000.0,4827.22998,276024800.0,9916.160156,166800.0,18070.210938,1138.1,5656.0,44.68,209351.0
2015-09-21,3269350000.0,1966.969971,2021530000.0,4828.950195,114339100.0,9948.509766,,,1133.1,2906.0,46.68,98340.0
2015-09-22,3808260000.0,1942.73999,2042880000.0,4756.720215,150003100.0,9570.660156,,,1125.0,7721.0,45.83,21530.0
2015-09-23,3190530000.0,1938.76001,1606330000.0,4752.740234,112562000.0,9612.620117,,,1131.6,3812.0,44.48,409359.0
2015-09-24,4091530000.0,1932.23999,1995820000.0,4734.47998,152035800.0,9427.639648,167900.0,17571.830078,1153.8,17129.0,44.91,367690.0
2015-09-25,3721870000.0,1931.339966,2050530000.0,4686.5,120350800.0,9688.530273,179300.0,17880.509766,1145.7,12595.0,45.7,335785.0
2015-09-28,4326660000.0,1881.77002,2387610000.0,4543.970215,103148800.0,9483.549805,126900.0,17645.109375,1131.7,4346.0,44.43,272621.0
2015-09-29,4132390000.0,1884.089966,2293450000.0,4517.319824,112626800.0,9450.400391,206300.0,16930.839844,1127.1,2417.0,45.23,263601.0
2015-09-30,4525070000.0,1920.030029,2398350000.0,4620.160156,109788700.0,9660.44043,151800.0,17388.150391,1115.5,865.0,45.09,353607.0
2015-10-01,3983600000.0,1923.819946,2133990000.0,4627.080078,111980300.0,9509.25,156400.0,17722.419922,1114.2,1181.0,44.74,476558.0
2015-10-02,4378570000.0,1951.359985,2183320000.0,4707.779785,122885000.0,9553.070312,121500.0,17725.130859,1137.1,323.0,45.54,411394.0
2015-10-05,4334490000.0,1987.050049,2005320000.0,4781.259766,117690300.0,9814.790039,117300.0,18005.490234,1138.1,226.0,46.26,317476.0
2015-10-06,4202400000.0,1979.920044,2085020000.0,4748.359863,0.0,9902.830078,143200.0,18186.099609,1146.8,45.0,48.53,433651.0
2015-10-07,4666470000.0,1995.829956,2149890000.0,4791.149902,115327300.0,9970.400391,156000.0,18322.980469,1149.0,104.0,47.81,522873.0
2015-10-08,3939140000.0,2013.430054,1984230000.0,4810.790039,100403800.0,9993.070312,153600.0,18141.169922,1144.7,138.0,49.43,549123.0
2015-10-09,3706900000.0,2014.890015,1804260000.0,4830.470215,102089800.0,10096.599609,179500.0,18438.669922,1156.3,22.0,49.63,488243.0
2015-10-12,2893250000.0,2017.459961,1343820000.0,4838.640137,101988200.0,10119.830078,,,1164.9,40.0,47.1,400040.0
2015-10-13,3401920000.0,2003.689941,1565060000.0,4796.609863,99101100.0,10032.820312,140000.0,18234.740234,1165.8,132.0,46.66,450969.0
2015-10-14,3644590000.0,1994.23999,1902460000.0,4782.850098,0.0,9915.849609,145000.0,17891.0,1180.1,143.0,46.64,337279.0
2015-10-15,3746290000.0,2023.859985,1942900000.0,4870.100098,0.0,10064.799805,127700.0,18096.900391,1187.9,143.0,46.38,357876.0
2015-10-16,3595430000.0,2033.109985,1855290000.0,4886.689941,97183800.0,10104.429688,125700.0,18291.800781,1183.6,243.0,47.26,195516.0
2015-10-19,3287320000.0,2033.660034,1619920000.0,4905.470215,0.0,10164.30957,121300.0,18131.230469,1173.3,62.0,45.89,113923.0
2015-10-20,3331500000.0,2030.77002,1711700000.0,4880.970215,67235200.0,10147.679688,118800.0,18207.150391,1178.0,19.0,45.55,30638.0
2015-10-21,3627790000.0,2018.939941,1895390000.0,4840.120117,70021400.0,10238.099609,142900.0,18554.279297,1167.6,41.0,45.2,376622.0
2015-10-22,4430850000.0,2052.51001,2156040000.0,4920.049805,107511600.0,10491.969727,123900.0,18435.869141,1166.6,48.0,45.38,317819.0
2015-10-23,4108460000.0,2075.149902,2178270000.0,5031.859863,0.0,10794.540039,143100.0,18825.300781,1163.3,38.0,44.6,400669.0
2015-10-26,3385800000.0,2071.179932,1758690000.0,5034.700195,73091500.0,10801.339844,118100.0,18947.119141,1167.0,176.0,43.98,294245.0
2015-10-27,4216880000.0,2065.889893,1986840000.0,5030.149902,0.0,10692.19043,119600.0,18777.039062,1166.8,302.0,43.2,363616.0
2015-10-28,4698110000.0,2090.350098,2141130000.0,5095.689941,0.0,10831.959961,106900.0,18903.019531,1176.1,178222.0,45.94,518771.0
2015-10-29,4008940000.0,2089.409912,1928310000.0,5074.27002,122513100.0,10800.839844,172900.0,18935.710938,1147.3,143199.0,46.06,431471.0
2015-10-30,4256200000.0,2079.360107,2016390000.0,5053.75,89270000.0,10850.139648,176500.0,19083.099609,1141.4,110753.0,46.59,358472.0
2015-11-02,3760020000.0,2104.050049,1888180000.0,5127.149902,93072100.0,10950.669922,143900.0,18683.240234,1135.9,99213.0,46.14,302744.0
2015-11-03,4272060000.0,2109.790039,2028630000.0,5145.129883,82037300.0,10951.150391,,,1114.1,145139.0,47.9,425194.0
2015-11-04,4078870000.0,2102.310059,2096110000.0,5142.47998,96273700.0,10845.240234,152300.0,18926.910156,1106.2,147769.0,46.32,453543.0
2015-11-05,4051890000.0,2099.929932,2054490000.0,5127.740234,0.0,10887.740234,141500.0,19116.410156,1104.2,144887.0,45.2,453719.0
2015-11-06,4369020000.0,2099.199951,2066430000.0,5147.120117,89484500.0,10988.030273,117700.0,19265.599609,1087.7,200321.0,44.29,480391.0
2015-11-09,3882350000.0,2078.580078,1850770000.0,5095.299805,73491200.0,10815.450195,163700.0,19642.740234,1088.1,134634.0,43.87,464099.0
2015-11-10,3821440000.0,2081.719971,1906120000.0,5083.240234,77662600.0,10832.519531,127300.0,19671.259766,1088.5,138491.0,44.21,415210.0
2015-11-11,3692410000.0,2075.0,1672340000.0,5067.02002,80037800.0,10907.870117,127400.0,19691.390625,1084.9,158317.0,42.93,480006.0
2015-11-12,4016370000.0,2045.969971,1820930000.0,5005.080078,94299800.0,10782.629883,123500.0,19697.769531,1081.0,194119.0,41.75,526192.0
2015-11-13,4278750000.0,2023.040039,2001050000.0,4927.879883,82688300.0,10708.400391,134900.0,19596.910156,1080.9,126267.0,40.74,462560.0
2015-11-16,3741240000.0,2053.189941,1819190000.0,4984.620117,63255500.0,10713.230469,108200.0,19393.689453,1083.6,146771.0,41.74,519299.0
2015-11-17,4427350000.0,2050.439941,1861710000.0,4986.02002,73835800.0,10971.040039,141000.0,19630.630859,1068.6,171736.0,40.67,344236.0
2015-11-18,3926390000.0,2083.580078,2017390000.0,5075.200195,61549900.0,10959.950195,122900.0,19649.179688,1068.7,144706.0,40.75,239467.0
2015-11-19,3628110000.0,2081.23999,1794110000.0,5073.640137,0.0,11085.44043,135400.0,19859.810547,1077.9,170004.0,40.54,118326.0
2015-11-20,3929600000.0,2089.169922,1766630000.0,5104.919922,76255500.0,11119.830078,106400.0,19879.810547,1076.3,143531.0,40.39,27009.0
2015-11-23,3587980000.0,2086.590088,1668280000.0,5102.47998,59837700.0,11092.30957,,,1066.8,167616.0,41.75,515103.0
2015-11-24,3884930000.0,2089.139893,1956920000.0,5102.810059,84359500.0,10933.990234,133900.0,19924.890625,1073.8,151036.0,42.87,425219.0
2015-11-25,2852940000.0,2088.870117,1539300000.0,5116.140137,84228400.0,11169.540039,129200.0,19847.580078,1070.0,144554.0,43.04,381506.0
2015-11-27,1466840000.0,2090.110107,781730000.0,5127.52002,62054200.0,11293.759766,111200.0,19883.939453,1056.2,52055.0,41.71,315452.0
2015-11-30,4245030000.0,2080.409912,2223880000.0,5108.669922,93042700.0,11382.230469,156400.0,19747.470703,1065.8,4601.0,41.65,366503.0
2015-12-01,3712120000.0,2102.629883,2035570000.0,5156.310059,108307800.0,11261.240234,129100.0,20012.400391,1063.8,3441.0,41.85,412002.0
2015-12-02,3950640000.0,2079.51001,2060340000.0,5123.220215,84878100.0,11190.019531,115900.0,19938.130859,1054.2,503.0,39.94,539310.0
2015-12-03,4306490000.0,2049.620117,2088100000.0,5037.529785,154843000.0,10789.240234,112700.0,19939.900391,1061.7,1161.0,41.08,490958.0
2015-12-04,4214910000.0,2091.689941,1897490000.0,5142.27002,108323500.0,10752.099609,130100.0,19504.480469,1084.5,794.0,39.97,509504.0
2015-12-07,4043820000.0,2077.070068,1952690000.0,5101.810059,69853700.0,10886.089844,100200.0,19698.150391,1076.4,656.0,37.65,611824.0
2015-12-08,4173570000.0,2063.590088,1871450000.0,5098.240234,88291800.0,10673.599609,124100.0,19492.599609,1076.3,306.0,37.51,736414.0
2015-12-09,4385250000.0,2047.619995,2003450000.0,5022.870117,86202900.0,10592.490234,126400.0,19301.070312,1077.6,386.0,37.16,616277.0
2015-12-10,3715150000.0,2052.22998,1746520000.0,5045.169922,77722100.0,10598.929688,116100.0,19046.550781,1073.1,226.0,36.76,478876.0
2015-12-11,4301060000.0,2012.369995,2084950000.0,4933.470215,101964800.0,10340.05957,160800.0,19230.480469,1076.9,410.0,35.62,497403.0
2015-12-14,4612440000.0,2021.939941,2216060000.0,4952.22998,94400500.0,10139.339844,134300.0,18883.419922,1064.7,509.0,36.31,535215.0
2015-12-15,4353540000.0,2043.410034,2054710000.0,4995.359863,98769400.0,10450.379883,137800.0,18565.900391,1062.9,220.0,37.35,461315.0
2015-12-16,4635450000.0,2073.070068,2036610000.0,5071.129883,81802300.0,10469.259766,139600.0,19049.910156,1078.0,81.0,35.52,393935.0
2015-12-17,4327390000.0,2041.890015,1897220000.0,5002.549805,112047900.0,10738.120117,148100.0,19353.560547,1050.8,56.0,34.95,188502.0
2015-12-18,6683070000.0,2005.550049,3765210000.0,4923.080078,191158800.0,10608.19043,193200.0,18986.800781,1066.2,253.0,34.73,108999.0
2015-12-21,3760280000.0,2021.150024,1673400000.0,4968.919922,77046000.0,10497.769531,154800.0,18916.019531,1081.9,26.0,34.74,19661.0
2015-12-22,3520860000.0,2038.969971,1556670000.0,5001.109863,59880200.0,10488.75,131600.0,18886.699219,1074.8,106.0,36.14,295269.0
2015-12-23,3484090000.0,2064.290039,1591490000.0,5045.930176,69265000.0,10727.639648,,,1069.4,202.0,37.5,368569.0
2015-12-24,1411860000.0,2060.98999,706880000.0,5048.490234,,,125600.0,18789.689453,1077.2,24.0,38.1,201502.0
2015-12-28,2492510000.0,2056.5,1310650000.0,5040.990234,34275800.0,10653.910156,99200.0,18873.349609,1070.5,361.0,36.81,217992.0
2015-12-29,2542000000.0,2078.360107,1383470000.0,5107.939941,51747000.0,10860.139648,94000.0,18982.230469,1068.0,76871.0,37.87,239759.0
2015-12-30,2367430000.0,2063.360107,1247530000.0,5065.850098,34183100.0,10743.009766,97500.0,19033.710938,1059.8,90764.0,36.6,261808.0
2015-12-31,2655330000.0,2043.939941,1437480000.0,5007.410156,,,,,1060.2,53625.0,37.04,279553.0
2016-01-04,4304880000.0,2012.660034,2218420000.0,4903.089844,116249000.0,10283.44043,136000.0,18450.980469,1075.2,151922.0,36.76,426831.0
2016-01-05,3706620000.0,2016.709961,1927380000.0,4891.430176,82348000.0,10310.099609,128300.0,18374.0,1078.4,99374.0,35.97,408389.0
2016-01-06,4336660000.0,1990.26001,2168620000.0,4835.759766,87751700.0,10214.019531,142200.0,18191.320312,1091.9,180313.0,33.97,528347.0
2016-01-07,5076590000.0,1943.089966,2552590000.0,4689.430176,124188100.0,9979.849609,163000.0,17767.339844,1107.8,203931.0,33.27,590277.0
2016-01-08,4664940000.0,1922.030029,2288750000.0,4643.629883,95672200.0,9849.339844,178800.0,17697.960938,1097.9,184682.0,33.16,567056.0
2016-01-11,4607290000.0,1923.670044,2391110000.0,4637.990234,89771200.0,9825.070312,,,1096.2,187087.0,31.41,619080.0
2016-01-12,4887260000.0,1938.680054,2147470000.0,4685.919922,96690900.0,9985.429688,173000.0,17218.960938,1085.2,162076.0,30.44,620051.0
2016-01-13,5087030000.0,1890.280029,2533200000.0,4526.060059,90834100.0,9960.959961,145900.0,17715.630859,1087.1,148184.0,30.48,623300.0
2016-01-14,5241110000.0,1921.839966,2565560000.0,4615.0,132910200.0,9794.200195,173000.0,17240.949219,1073.6,169528.0,31.2,524010.0
2016-01-15,5468460000.0,1880.329956,2818630000.0,4488.419922,142005800.0,9545.269531,167800.0,17147.109375,1090.7,168848.0,29.42,325421.0
2016-01-19,4928350000.0,1881.329956,2394550000.0,4476.950195,99744700.0,9664.209961,149600.0,17048.369141,1089.1,154348.0,28.46,182582.0
2016-01-20,6416070000.0,1859.329956,3204130000.0,4471.689941,134060000.0,9391.639648,172500.0,16416.189453,1106.2,183553.0,26.55,25358.0
2016-01-21,5078810000.0,1868.98999,2447750000.0,4472.060059,143298400.0,9574.160156,221400.0,16017.259766,1098.2,171037.0,29.53,680234.0
2016-01-22,4901760000.0,1906.900024,2153340000.0,4591.180176,123692800.0,9764.879883,181200.0,16958.529297,1096.3,134174.0,32.19,631625.0
2016-01-25,4401380000.0,1877.079956,2028880000.0,4518.490234,91574700.0,9736.150391,152300.0,17110.910156,1105.3,149164.0,30.34,598054.0
2016-01-26,4357940000.0,1903.630005,1981180000.0,4567.669922,110223600.0,9822.75,142600.0,16708.900391,1120.2,186571.0,31.45,637657.0
2016-01-27,4754040000.0,1882.949951,2115710000.0,4468.169922,89168300.0,9880.820312,0.0,17163.919922,1115.8,157437.0,32.3,731079.0
2016-01-28,4693010000.0,1893.359985,2322310000.0,4506.680176,114211400.0,9639.589844,136700.0,17041.449219,1115.6,52008.0,33.22,824242.0
2016-01-29,5497570000.0,1940.23999,2617550000.0,4613.950195,113659400.0,9798.110352,285600.0,17518.300781,1116.4,6955.0,33.62,611048.0
2016-02-01,4322530000.0,1939.380005,1983340000.0,4620.370117,89947500.0,9757.879883,0.0,17865.230469,1127.9,1682.0,31.62,588398.0
2016-02-02,4463190000.0,1903.030029,2185180000.0,4516.950195,104622200.0,9581.040039,194800.0,17750.679688,1127.3,1230.0,29.88,593594.0
2016-02-03,5172950000.0,1912.530029,2466190000.0,4504.240234,121338700.0,9434.820312,221600.0,17191.25,1141.3,1630.0,32.28,804671.0
2016-02-04,5193320000.0,1915.449951,2200930000.0,4509.560059,129753200.0,9393.360352,231600.0,17044.990234,1157.6,771.0,31.72,686501.0
2016-02-05,4929940000.0,1880.050049,2489280000.0,4363.140137,130810300.0,9286.230469,252100.0,16819.589844,1157.8,877.0,30.89,601873.0
2016-02-08,5636460000.0,1853.439941,2702070000.0,4283.75,149833600.0,8979.360352,0.0,17004.300781,1197.9,731.0,29.69,554831.0
2016-02-09,5183220000.0,1852.209961,2465790000.0,4268.759766,155008600.0,8879.400391,221400.0,16085.44043,1198.7,700.0,27.94,738219.0
2016-02-10,4471170000.0,1851.859985,2448380000.0,4283.589844,132717600.0,9017.290039,275000.0,15713.389648,1194.7,671.0,27.45,781280.0
2016-02-11,5500800000.0,1829.079956,2812330000.0,4266.839844,0.0,8752.870117,,,1247.9,995.0,26.21,795965.0
2016-02-12,4696920000.0,1864.780029,1983190000.0,4337.509766,155657500.0,8967.509766,330300.0,14952.610352,1239.1,250.0,29.44,697669.0
2016-02-16,4570670000.0,1895.579956,2117920000.0,4435.959961,102833800.0,9135.110352,218200.0,16054.429688,1207.9,393.0,29.04,632086.0
2016-02-17,5011540000.0,1926.819946,2296440000.0,4534.060059,124754600.0,9377.209961,0.0,15836.360352,1211.1,46.0,30.66,507975.0
2016-02-18,4436490000.0,1917.829956,1955870000.0,4487.540039,120087400.0,9463.639648,182200.0,16196.799805,1226.1,178.0,30.77,218979.0
2016-02-19,4142850000.0,1917.780029,1903770000.0,4504.430176,106544700.0,9388.049805,156800.0,15967.169922,1230.4,71.0,29.64,92011.0
2016-02-22,4054710000.0,1945.5,1794020000.0,4570.609863,91063500.0,9573.589844,0.0,16111.049805,1209.5,280.0,33.39,548368.0
2016-02-23,3890650000.0,1921.27002,1777750000.0,4503.580078,87240700.0,9416.769531,160200.0,16052.049805,1222.3,351.0,31.87,562911.0
2016-02-24,4317250000.0,1929.800049,1978180000.0,4542.609863,99216000.0,9167.799805,147100.0,15915.790039,1238.7,111.0,32.15,662823.0
2016-02-25,4118210000.0,1951.699951,1667840000.0,4582.200195,0.0,9331.480469,164700.0,16140.339844,1238.2,1349.0,33.07,604277.0
2016-02-26,4348510000.0,1948.050049,1814920000.0,4590.470215,95662100.0,9513.299805,143000.0,16188.410156,1219.8,656.0,32.78,621644.0
2016-02-29,4588180000.0,1932.22998,2065260000.0,4557.950195,90978700.0,9495.400391,159400.0,16026.759766,1233.9,580.0,33.75,509414.0
2016-03-01,4819750000.0,1978.349976,2080150000.0,4689.600098,96557000.0,9717.160156,147700.0,16085.509766,1230.3,477.0,34.4,559124.0
2016-03-02,4666610000.0,1986.449951,1912510000.0,4703.419922,103256100.0,9776.620117,169800.0,16746.550781,1241.1,267.0,34.66,592382.0
2016-03-03,5081700000.0,1993.400024,1936290000.0,4707.419922,82689300.0,9751.919922,0.0,16960.160156,1257.4,123.0,34.57,506313.0
2016-03-04,6049930000.0,1999.98999,2171230000.0,4717.02002,90643400.0,9824.169922,178100.0,17014.779297,1269.9,268.0,35.92,565803.0
2016-03-07,4968180000.0,2001.76001,2084390000.0,4708.25,75802500.0,9778.929688,0.0,16911.320312,1263.2,67.0,37.9,745455.0
2016-03-08,4641650000.0,1979.26001,1993060000.0,4648.819824,92880100.0,9692.820312,177300.0,16783.150391,1262.1,43.0,36.5,740152.0
2016-03-09,4038120000.0,1989.26001,1789550000.0,4674.379883,97872200.0,9723.089844,155900.0,16642.199219,1256.6,79.0,38.29,702916.0
2016-03-10,4376790000.0,1989.569946,1936470000.0,4662.160156,172179300.0,9498.150391,131500.0,16852.349609,1272.0,119.0,37.84,667739.0
2016-03-11,4078620000.0,2022.189941,1801790000.0,4748.470215,115386500.0,9831.129883,192100.0,16938.869141,1258.7,87.0,38.5,559514.0
2016-03-14,3487850000.0,2019.640015,1615100000.0,4750.279785,88695100.0,9990.259766,0.0,17233.75,1244.4,58.0,37.18,480600.0
2016-03-15,3560280000.0,2015.930054,1692420000.0,4728.669922,75643300.0,9933.849609,0.0,17117.070312,1230.4,37.0,36.34,431318.0
2016-03-16,4057020000.0,2027.219971,1781060000.0,4763.970215,90826100.0,9983.410156,122600.0,16974.449219,1229.3,45.0,38.46,482767.0
2016-03-17,4530480000.0,2040.589966,1907190000.0,4774.990234,111213600.0,9892.200195,0.0,16936.380859,1264.5,27.0,40.2,293954.0
2016-03-18,6503140000.0,2049.580078,2829040000.0,4795.649902,202856000.0,9950.799805,151000.0,16724.810547,1253.8,42.0,39.44,125001.0
2016-03-21,3376600000.0,2051.600098,1609230000.0,4808.870117,76585600.0,9948.639648,,,1243.8,61.0,41.52,474135.0
2016-03-22,3418460000.0,2049.800049,1596200000.0,4821.660156,79178900.0,9990.0,132100.0,17048.550781,1248.2,20.0,41.45,458448.0
2016-03-23,3639510000.0,2036.709961,1732630000.0,4768.859863,80750700.0,10022.929688,0.0,17000.980469,1223.7,28.0,39.79,488624.0
2016-03-24,3407720000.0,2035.939941,1590990000.0,4773.5,71212100.0,9851.349609,137800.0,16892.330078,1221.4,13.0,39.46,491900.0
2016-03-28,2809090000.0,2037.050049,1381000000.0,4766.790039,,,119800.0,17134.369141,1219.9,33.0,39.39,297363.0
2016-03-29,3822330000.0,2055.01001,1806490000.0,4846.620117,65531300.0,9887.94043,0.0,17103.529297,1235.6,40.0,38.28,482960.0
2016-03-30,3590310000.0,2063.949951,1717820000.0,4869.290039,86802100.0,10046.610352,127300.0,16878.960938,1226.9,47523.0,38.32,536021.0
2016-03-31,3715280000.0,2059.73999,1774270000.0,4869.850098,81993600.0,9965.509766,152800.0,16758.669922,1234.2,3377.0,38.34,527476.0
2016-04-01,3749990000.0,2072.780029,1812250000.0,4914.540039,94714400.0,9794.639648,173000.0,16164.160156,1222.2,1602.0,36.79,532508.0
2016-04-04,3485710000.0,2066.129883,1705730000.0,4891.799805,71278700.0,9822.080078,140500.0,16123.269531,1218.0,2038.0,35.7,539482.0
2016-04-05,4154920000.0,2045.170044,1726010000.0,4843.930176,90899600.0,9563.360352,153400.0,15732.820312,1228.4,477.0,35.89,476247.0
2016-04-06,3750800000.0,2066.659912,1761770000.0,4920.720215,89810800.0,9624.509766,146000.0,15715.360352,1222.5,248.0,37.75,724554.0
2016-04-07,3801250000.0,2041.910034,1908940000.0,4848.370117,80710200.0,9530.620117,141600.0,15749.839844,1236.2,375.0,37.26,589866.0
2016-04-08,3359530000.0,2047.599976,1588830000.0,4850.689941,75984700.0,9622.259766,171500.0,15821.519531,1242.5,294.0,39.72,778871.0
2016-04-11,3567840000.0,2041.98999,1545540000.0,4833.399902,76125300.0,9682.990234,126000.0,15751.129883,1256.7,437.0,40.36,646891.0
2016-04-12,4239740000.0,2061.719971,1759280000.0,4872.089844,73635500.0,9761.469727,0.0,15928.790039,1259.4,185.0,42.17,784822.0
2016-04-13,4191830000.0,2082.419922,1936450000.0,4947.419922,103441800.0,10026.099609,154000.0,16381.219727,1246.8,203.0,41.76,722440.0
2016-04-14,3765870000.0,2082.780029,1645810000.0,4945.890137,79620200.0,10093.650391,170100.0,16911.050781,1225.0,264.0,41.5,470095.0
2016-04-15,3701450000.0,2080.72998,1684790000.0,4938.220215,79507400.0,10051.570312,129300.0,16848.029297,1233.1,97.0,40.36,510526.0
2016-04-18,3316880000.0,2094.340088,1672260000.0,4960.02002,66507700.0,10120.30957,0.0,16275.950195,1233.6,304.0,39.78,338341.0
2016-04-19,3896830000.0,2100.800049,1824250000.0,4940.330078,96480300.0,10349.589844,141300.0,16874.439453,1253.0,386.0,41.08,93709.0
2016-04-20,4184880000.0,2102.399902,1781340000.0,4948.129883,93428400.0,10421.290039,139600.0,16906.539062,1253.2,180.0,42.63,25807.0
2016-04-21,4175290000.0,2091.47998,1758190000.0,4945.890137,98372000.0,10435.730469,160900.0,17363.619141,1249.0,124.0,43.18,665900.0
2016-04-22,3790580000.0,2091.580078,2018930000.0,4906.22998,81023600.0,10373.490234,221500.0,17572.490234,1228.7,188.0,43.73,572237.0
2016-04-25,3319740000.0,2087.790039,1582270000.0,4895.790039,72904900.0,10294.349609,166500.0,17439.300781,1238.9,442.0,42.64,616326.0
2016-04-26,3557190000.0,2091.699951,1825020000.0,4888.279785,77506700.0,10259.589844,156800.0,17353.279297,1242.2,97.0,44.04,562776.0
2016-04-27,4100110000.0,2095.149902,1938780000.0,4863.140137,96099700.0,10299.830078,136700.0,17290.490234,1249.2,35.0,45.33,663445.0
2016-04-28,4309840000.0,2075.810059,2161400000.0,4805.290039,90272400.0,10321.150391,226100.0,16666.050781,1265.5,887.0,46.03,483648.0
2016-04-29,4704720000.0,2065.300049,2376460000.0,4775.359863,109096100.0,10038.969727,,,1289.2,464.0,45.92,594000.0
2016-05-02,3841110000.0,2081.429932,1880460000.0,4817.589844,60421600.0,10123.269531,174500.0,16147.379883,1294.7,192.0,44.78,460916.0
2016-05-03,4173390000.0,2063.370117,1984340000.0,4763.220215,125616200.0,9926.769531,,,1290.7,151.0,43.65,621202.0
2016-05-04,4058560000.0,2051.120117,1950800000.0,4725.640137,99824300.0,9828.25,,,1273.3,109.0,43.78,709067.0
2016-05-05,4008530000.0,2050.629883,1888350000.0,4717.089844,0.0,9851.860352,,,1271.4,330.0,44.32,737040.0
2016-05-06,3796350000.0,2057.139893,1860800000.0,4736.160156,87146300.0,9869.950195,148100.0,16106.719727,1292.9,305.0,44.66,667093.0
2016-05-09,3788620000.0,2058.689941,1625100000.0,4750.209961,77780400.0,9980.490234,0.0,16216.030273,1265.6,341.0,43.44,735638.0
